Date,Open,High,Low,Close,Adj Close,Volume
2012-12-05,38.318764,39.851517,38.012215,38.203808,33.438122,13584571
2012-12-06,38.318764,40.487606,37.107891,40.135075,35.128475,30237306
2012-12-07,40.158066,41.215664,39.560291,40.349659,35.316299,23140920
2012-12-10,40.464615,41.177345,40.004791,40.909111,35.805962,9163408
2012-12-11,40.93977,42.135311,40.158066,41.683151,36.483437,16148967
2012-12-12,41.851753,42.82505,41.545204,42.219612,36.952984,15917097
2012-12-13,42.303917,42.533829,40.403305,40.740509,35.658394,12111846
2012-12-14,40.617889,41.614178,39.997128,41.292301,36.141342,10463789
2012-12-17,41.384266,43.192909,41.154354,42.94767,37.590218,14296977
2012-12-18,43.307865,43.737038,42.610466,43.323196,37.918907,16469626
2012-12-19,43.231232,45.492039,42.917015,44.710335,39.133003,25820332
2012-12-20,44.848282,44.94791,41.230991,41.53754,36.355999,54317702
2012-12-21,42.633457,43.591427,41.483894,41.836426,36.617603,60097983
2012-12-24,41.997368,42.426537,40.656208,42.096992,36.845661,21500255
2012-12-26,42.150642,42.303917,41.545204,41.813435,36.597473,10083114
2012-12-27,41.798107,42.572147,41.077717,41.437912,36.268795,20577359
2012-12-28,41.652496,41.9897,41.253983,41.713806,36.510277,8486442
2012-12-31,41.752125,42.074001,41.460903,41.591187,36.402946,5203129
2013-01-01,41.890072,42.526165,41.813435,42.288589,37.013359,6193245
2013-01-02,42.641121,43.913303,42.480183,43.737038,38.281116,18393468
2013-01-03,43.974613,44.035923,42.817387,43.024307,37.657299,9186315
2013-01-04,43.691055,43.691055,42.096992,42.411209,37.120674,11260853
2013-01-07,42.641121,43.33086,42.55682,42.82505,37.482899,7366730
2013-01-08,42.871033,42.88636,41.813435,42.472519,37.174339,8925020
2013-01-09,42.595139,43.07029,42.005028,42.188957,36.926151,7407278
2013-01-10,42.303917,42.625793,41.200336,41.667824,36.470032,9347580
2013-01-11,41.529877,41.790443,39.797871,40.081429,35.08152,8300371
2013-01-14,40.188721,41.936054,39.192432,41.545204,36.362705,14177805
2013-01-15,41.384266,41.690815,40.640881,41.00108,35.886456,8550164
2013-01-16,40.985748,41.759789,40.081429,40.31134,35.282757,9252522
2013-01-17,40.464615,41.200336,40.096756,40.840137,35.745594,6012948
2013-01-18,40.985748,41.506886,40.487606,40.924438,35.81937,6077420
2013-01-21,41.108372,42.273262,40.671535,42.096992,36.845661,8004603
2013-01-22,42.265598,42.717758,41.00108,41.345947,36.188301,10896443
2013-01-23,41.123699,41.545204,40.395641,41.253983,36.107807,8462374
2013-01-24,41.384266,41.414921,38.035206,38.617653,33.80035,10221121
2013-01-25,38.472038,39.805531,37.973896,39.644592,34.699181,8408948
2013-01-28,39.705902,39.843849,38.487366,38.786255,33.947922,6119423
2013-01-29,38.793919,40.43396,37.682674,37.843613,33.12286,18211208
2013-01-30,37.85894,38.43372,37.383785,37.682674,32.982002,7957661
2013-01-31,37.705666,38.755596,36.862652,38.326427,33.545448,11483681
2013-02-01,38.64064,39.215424,37.399113,37.667343,32.968578,13648450
2013-02-04,38.027542,38.609985,37.291821,37.759312,33.049076,11332169
2013-02-05,37.153873,38.142498,36.786015,37.130882,32.499039,9043141
2013-02-06,37.399113,38.456711,37.399113,37.950905,33.216774,11067534
2013-02-07,37.935577,38.242126,36.939289,37.307148,32.65332,6556702
2013-02-08,37.422104,37.544724,35.559814,35.67477,31.224567,7676147
2013-02-11,35.805054,36.287868,35.414204,35.690098,31.237991,5915156
2013-02-12,35.743744,36.172913,34.210995,34.517544,30.211702,9216267
2013-02-13,34.647827,35.544487,34.364269,34.755119,30.419632,8640440
2013-02-14,34.816429,34.816429,32.586277,33.038437,28.917101,13849650
2013-02-15,32.946472,34.333614,32.662914,34.088371,29.836069,8118287
2013-02-18,34.264641,35.697762,34.057716,35.444859,31.023335,10241731
2013-02-19,35.728416,36.63274,35.253262,36.418152,31.875217,8582244
2013-02-20,36.479462,36.770687,36.06562,36.264877,31.74106,9098336
2013-02-21,35.866364,36.142258,34.831757,35.122978,30.741606,6640460
2013-02-22,35.02335,35.973656,34.532871,35.498505,31.070292,7298206
2013-02-25,35.713089,35.935337,33.758831,34.348942,30.064135,7429486
2013-02-26,34.348942,34.348942,32.969463,33.222366,29.078087,8117550
2013-02-27,33.253021,34.90073,32.417675,34.38726,30.097668,10223679
2013-02-28,34.701473,35.061668,32.954136,33.053764,28.930515,11569612
2013-03-01,33.015446,33.398636,31.436714,32.455994,28.407314,10986973
2013-03-04,32.655251,32.762543,31.2068,32.218418,28.199373,13100676
2013-03-05,32.371693,33.444618,31.536343,33.245361,29.098217,10539242
2013-03-06,33.4063,34.310619,32.808525,33.804813,29.587883,10561653
2013-03-07,33.889114,34.992695,33.873787,34.870075,30.520256,9294219
2013-03-08,35.046341,36.295532,34.870075,36.119267,31.613617,11861264
2013-03-11,35.866364,37.53706,35.866364,37.337803,32.680145,14486061
2013-03-12,37.399113,37.552387,36.096275,36.648067,32.076447,10381773
2013-03-13,36.63274,36.63274,35.29158,35.498505,31.070292,8038816
2013-03-14,35.253262,37.092564,34.670818,36.724705,32.143536,11355520
2013-03-15,36.786015,37.698002,36.326187,36.686386,32.109997,13195010
2013-03-18,36.479462,36.602085,35.429527,36.111603,31.606909,7604851
2013-03-19,36.402824,36.402824,34.379597,34.532871,30.225121,9125940
2013-03-20,34.18034,34.854748,32.954136,33.260689,29.111624,8832891
2013-03-21,33.413963,33.866123,31.436714,31.942522,27.957899,11264135
2013-03-22,31.988504,32.172436,30.302479,30.87726,27.025518,18452923
2013-03-25,31.045862,31.758593,29.283199,29.681715,25.979113,19287064
2013-03-26,29.850317,29.850317,28.900011,29.467131,25.791294,8757021
2013-03-28,29.513111,31.390732,28.884684,30.992216,27.126137,10693246
2013-04-01,31.260448,31.83523,30.861933,31.697283,27.743246,7101181
2013-04-02,31.421387,32.793198,31.421387,32.639923,28.5683,7744312
2013-04-03,32.632259,35.322235,32.356365,33.536583,29.353107,20720911
2013-04-04,33.199375,33.521255,31.83523,32.095798,28.092052,11975516
2013-04-05,31.927195,33.245361,31.727938,32.471321,28.420731,9073067
2013-04-08,32.647587,33.092087,31.89654,32.218418,28.199373,6775270
2013-04-09,32.494312,33.398636,31.819902,32.065144,28.06522,9288549
2013-04-10,32.249073,32.547958,30.371452,31.505688,27.575556,16178594
2013-04-11,31.666628,32.172436,31.183809,31.796909,27.830448,9148265
2013-04-12,31.421387,32.471321,31.084181,32.2644,28.23962,7896490
2013-04-15,31.881212,33.038437,31.582325,32.578613,28.514641,7901807
2013-04-16,32.647587,33.858459,32.356365,33.682194,29.480555,8580789
2013-04-17,33.858459,34.256973,32.831516,33.038437,28.917101,10492398
2013-04-18,32.931145,33.896778,32.38702,33.743504,29.534216,10116492
2013-04-22,33.720512,34.670818,33.061432,34.402588,30.111084,8128243
2013-04-23,34.486889,34.854748,32.808525,33.099747,28.970764,21714628
2013-04-25,32.915817,33.398636,32.425339,33.099747,28.970764,12970988
2013-04-26,33.207043,33.605556,32.417675,32.624596,28.554884,5780405
2013-04-29,32.724224,33.567238,32.187763,33.253021,29.104923,7001178
2013-04-30,33.421627,33.697521,32.494312,33.429291,29.259199,9254597
2013-05-02,33.10741,34.18034,33.015446,33.544247,29.359818,8041112
2013-05-03,33.567238,34.463898,32.823853,34.096035,29.842772,9329815
2013-05-06,34.333614,35.253262,33.73584,35.008022,30.640999,7536151
2013-05-07,35.184288,35.805054,35.099987,35.552151,31.117243,9837882
2013-05-08,35.406536,35.636452,34.586517,35.130642,30.748322,6769829
2013-05-09,35.176624,35.973656,34.847084,35.145969,30.761736,6140287
2013-05-10,35.176624,35.29158,34.486889,34.747456,30.41293,4858311
2013-05-13,34.548199,34.6325,32.946472,33.291344,29.138464,5525517
2013-05-14,33.230034,33.291344,32.57095,32.915817,28.80978,5024424
2013-05-15,32.954136,35.008022,32.915817,34.647827,30.325729,6926560
2013-05-16,34.824093,35.559814,34.502216,35.122978,30.741606,6178676
2013-05-17,35.122978,36.540775,34.640163,36.073284,31.57337,6804198
2013-05-20,36.63274,38.510357,36.019638,37.230511,32.586243,28470509
2013-05-21,37.307148,37.866604,36.24955,36.747696,32.163654,13781602
2013-05-22,36.824333,37.14621,35.444859,35.682434,31.231279,7150341
2013-05-23,35.406536,35.460182,32.892826,33.574902,29.386641,10438534
2013-05-24,33.743504,34.233986,33.076756,33.889114,29.661667,6066166
2013-05-27,33.79715,34.854748,33.567238,34.525208,30.218405,5143263
2013-05-28,34.6325,34.96204,33.73584,34.00407,29.76228,6470981
2013-05-29,33.720512,34.325951,33.115074,33.651539,29.45372,8827000
2013-05-30,34.333614,34.594181,33.766495,34.050053,29.802528,10536834
2013-05-31,33.73584,34.24931,32.172436,32.44833,28.40061,6981370
2013-06-03,32.494312,32.524967,31.375404,31.873549,27.897524,8179667
2013-06-04,31.881212,32.555622,31.421387,31.635971,27.689585,7527030
2013-06-05,31.697283,32.816189,31.421387,32.662914,28.588423,7915932
2013-06-06,32.632259,33.076756,31.911867,32.969467,28.856741,6707575
2013-06-07,33.007782,33.4063,31.927195,32.134113,28.125587,5566339
2013-06-10,32.356365,32.632259,31.199139,31.582325,27.642632,6139381
2013-06-11,31.26811,31.528679,28.677763,30.187523,26.421822,12846212
2013-06-12,30.04191,30.463417,26.97641,28.034008,24.536942,25791012
2013-06-13,27.58951,28.026344,26.892109,27.19866,23.805799,12213676
2013-06-14,27.543528,27.842415,27.007065,27.474554,24.047277,20376459
2013-06-17,27.581846,27.58951,25.987785,27.24464,23.846045,13485416
2013-06-18,27.390251,28.953657,26.838463,28.555143,24.993071,12891432
2013-06-19,28.662436,29.735361,28.1413,29.42881,25.757757,10764843
2013-06-20,29.106934,29.106934,27.46689,28.056999,24.55707,13266463
2013-06-21,27.742785,28.861692,27.367262,28.018681,24.523529,25039983
2013-06-24,27.727457,28.32523,26.838463,27.91905,24.436327,7813482
2013-06-25,27.91905,29.459467,27.236977,28.915339,25.308336,11158827
2013-06-26,29.329182,29.329182,27.957371,28.432524,24.885746,13775659
2013-06-27,28.854029,29.796671,28.601126,29.405821,25.737633,12271135
2013-06-28,29.643396,32.187763,29.643396,31.582325,27.642632,11060762
2013-07-01,31.865885,33.253021,31.536343,33.130402,28.997599,7504384
2013-07-02,33.260689,33.636211,32.547958,33.214706,29.071386,10326200
2013-07-03,32.647587,32.724224,31.045862,31.521013,27.58897,10612933
2013-07-04,31.620644,31.988504,30.624355,31.566998,27.629217,10436316
2013-07-05,31.651299,32.2644,30.831278,31.275776,27.374321,11272838
2013-07-08,30.624355,31.55167,29.965273,31.291103,27.387735,7484479
2013-07-09,31.421387,31.950186,30.616692,31.390732,27.474939,8867581
2013-07-10,31.390732,31.61298,30.440426,30.67034,26.84441,6322372
2013-07-11,31.237455,31.720272,30.884924,31.183809,27.293825,6048355
2013-07-12,31.352413,31.574661,30.302479,30.777632,26.938318,5830961
2013-07-15,30.808287,31.229794,30.402107,30.930906,27.072474,6337345
2013-07-16,30.65501,30.838942,29.903963,30.578375,26.763916,6209868
2013-07-17,30.586037,31.007544,29.766016,30.402107,26.609638,7537938
2013-07-18,30.65501,30.915579,30.279488,30.769968,26.931612,7905232
2013-07-19,30.769968,31.076517,29.965273,30.624355,26.804165,6627072
2013-07-22,30.348461,30.953897,30.011255,30.501736,26.696838,6459628
2013-07-23,30.808287,31.306431,30.762304,31.099508,27.220041,9060371
2013-07-24,30.808287,30.81595,29.995928,30.532391,26.723669,5370319
2013-07-25,30.287151,30.601364,29.405821,29.804335,26.086432,16022998
2013-07-26,29.903963,30.195187,28.968987,29.421146,25.751043,8393355
2013-07-29,29.122261,29.390491,27.681475,27.781103,24.315586,10113758
2013-07-30,27.443899,28.034008,26.892109,27.022392,24.906666,11935744
2013-07-31,27.053047,27.267632,25.765537,26.823135,24.723009,9749720
2013-08-01,26.97641,27.58951,25.497307,27.053047,24.934921,14890752
2013-08-02,26.97641,27.428572,22.301521,24.186804,22.293093,34902456
2013-08-05,24.983833,26.056759,23.8496,25.719555,23.705835,11938093
2013-08-06,25.443659,25.512632,24.148485,25.152437,23.183121,9566905
2013-08-07,24.830559,26.36331,24.56999,25.619925,23.614004,10953256
2013-08-08,25.596933,26.669861,24.930187,25.504969,23.508047,20369250
2013-08-12,25.596933,26.194708,25.290384,25.941803,23.910683,19867217
2013-08-13,25.75021,26.501257,25.321039,26.233027,24.179106,10418909
2013-08-14,25.857502,26.654531,24.922523,25.872829,23.847107,10171948
2013-08-16,25.443659,25.627588,24.485689,24.547001,22.625086,8454363
2013-08-19,24.355406,25.213747,23.451082,24.884207,22.935892,6435502
2013-08-20,24.140821,25.581608,23.918571,24.638966,22.709852,6129105
2013-08-21,24.761585,25.351694,23.481737,24.048857,22.165945,5655766
2013-08-22,23.550713,25.504969,23.527721,25.275057,23.296143,7679175
2013-08-23,25.543287,25.665909,24.294096,25.244402,23.267881,6427960
2013-08-26,25.13711,25.244402,23.474075,23.979881,22.102369,13769500
2013-08-27,23.673332,23.880255,22.263203,22.692371,20.915667,12612697
2013-08-28,22.224882,23.144533,21.236259,22.439468,20.682562,19936263
2013-08-29,22.700035,23.366781,21.887678,23.113878,21.304171,22981090
2013-08-30,22.89163,23.07556,21.197941,21.688419,19.990318,38783544
2013-09-02,21.581127,21.611782,20.814753,21.328222,19.658321,16436790
2013-09-03,21.412525,21.948988,20.331936,20.531195,18.9237,14932325
2013-09-04,20.50054,20.845407,19.381632,20.393246,18.796549,14010165
2013-09-05,20.745779,21.228596,20.385582,20.738115,19.114418,10413788
2013-09-06,20.945036,21.305233,20.469885,20.906715,19.269819,7451825
2013-09-10,21.17495,21.673094,21.014009,21.435516,19.757219,9150934
2013-09-11,21.09831,22.194227,20.998684,21.780384,20.075083,14494536
2013-09-12,21.910669,22.263203,20.730452,20.929708,19.291012,11604060
2013-09-13,21.213268,22.033289,21.151958,21.619448,19.92675,23539139
2013-09-16,22.11759,22.11759,20.538857,20.722788,19.10029,15267232
2013-09-17,20.615496,21.090649,20.262962,20.730452,19.107353,6935929
2013-09-18,20.554186,21.037001,20.469885,20.776434,19.149736,5344398
2013-09-19,21.512154,23.060232,21.151958,22.89163,21.099323,47378399
2013-09-20,23.106215,23.972219,21.466171,23.152197,21.339491,26847864
2013-09-23,22.960604,23.520058,21.642439,22.186563,20.449461,22715143
2013-09-24,21.903006,22.89163,21.696083,22.500778,20.739073,10685782
2013-09-25,22.40115,22.684708,21.558138,21.887678,20.173975,8509473
2013-09-26,21.933661,22.316849,21.473835,21.857023,20.145721,12308962
2013-09-27,21.765059,22.960604,21.688419,22.309183,20.562477,11017728
2013-09-30,22.079271,22.378159,21.420189,21.573463,19.884361,7380209
2013-10-01,21.611782,22.048616,21.228596,21.665428,19.969128,6523494
2013-10-03,21.780384,22.799664,21.765059,22.554424,20.788517,9825903
2013-10-04,22.240211,22.991259,22.240211,22.730692,20.950987,15952889
2013-10-07,22.684708,23.259489,22.33984,23.006586,21.205278,27226040
2013-10-08,23.374447,23.642677,23.090887,23.244162,21.424253,8422766
2013-10-09,23.267153,24.278769,23.190516,24.156149,22.264837,9382263
2013-10-10,24.271105,24.661957,23.818945,24.087175,22.201263,6977156
2013-10-11,24.386061,25.596933,23.818945,25.183092,23.211376,10454688
2013-10-14,25.550953,26.409292,25.282721,25.964792,23.931873,10173083
2013-10-15,26.187042,26.516584,24.922523,25.734882,23.719961,13512948
2013-10-17,25.635254,26.095078,25.40534,25.596933,23.592812,7826876
2013-10-18,25.673573,27.267632,25.673573,26.876781,24.772455,10059679
2013-10-21,26.968746,31.107174,26.838463,30.348461,27.972321,52875445
2013-10-22,30.417435,30.486408,29.198898,29.71237,27.38603,11596492
2013-10-23,29.865644,30.884924,29.152916,30.371452,27.993513,10033406
2013-10-24,30.05724,32.747215,30.05724,31.850557,29.356808,28867044
2013-10-25,31.743263,32.003834,29.513111,29.720032,27.393095,16997468
2013-10-28,29.444138,32.157108,29.444138,31.766254,29.279106,27368360
2013-10-29,31.927195,32.862171,30.769968,32.586277,30.034924,20911693
2013-10-30,32.708897,33.873787,32.088135,32.348701,29.815948,18020642
2013-10-31,32.187763,32.417675,30.547718,31.827564,29.335613,24582623
2013-11-01,31.574661,31.827564,30.769968,31.245119,28.798773,12262510
2013-11-05,30.992216,32.846844,30.601364,32.226082,29.70293,16634278
2013-11-06,32.341038,33.030773,31.67429,32.095798,29.58285,11434795
2013-11-07,31.89654,33.383308,31.89654,32.38702,29.851269,12106614
2013-11-08,32.341038,33.643875,32.072807,33.253021,30.649467,11252502
2013-11-11,33.10741,36.939289,33.000118,35.843372,33.037006,38569367
2013-11-12,35.713089,36.295532,34.640163,34.931385,32.196426,19144960
2013-11-13,34.486889,36.295532,34.256973,35.145969,32.394203,15289095
2013-11-14,35.559814,38.18848,35.483177,37.437431,34.506256,15874989
2013-11-18,38.012215,38.893547,37.667343,38.341755,35.339775,11563642
2013-11-19,38.165489,38.165489,36.418152,37.138546,34.230774,14195042
2013-11-20,36.954617,39.223087,36.809006,38.196144,35.205574,20283260
2013-11-21,38.134834,38.502693,36.655731,36.931625,34.040054,29091203
2013-11-22,37.215183,37.996887,36.939289,37.261166,34.343796,9821761
2013-11-25,37.575378,39.498981,37.575378,39.238415,36.166233,27483910
2013-11-26,39.361034,39.836185,36.671059,37.153873,34.2449,24065467
2013-11-27,37.192192,37.445095,35.575142,36.809006,33.927029,11173031
2013-11-28,37.268829,40.418633,37.268829,40.066101,36.929115,36339473
2013-11-29,40.273022,41.062389,39.368698,40.334332,37.176346,18685955
2013-12-02,40.541252,41.307629,39.958809,40.817146,37.621361,12136338
2013-12-03,40.617889,41.26931,40.16573,40.955093,37.748497,23303432
2013-12-04,41.085381,42.303917,40.510597,40.832474,37.635487,23682235
2013-12-05,42.104656,42.418873,41.016403,41.299965,38.066376,14969545
2013-12-06,41.230991,42.426537,40.479942,42.012691,38.723293,14816246
2013-12-09,43.530117,43.882648,42.257935,42.771404,39.422604,19704719
2013-12-10,42.457191,43.284878,41.713806,42.480183,39.154186,10663313
2013-12-11,42.365227,42.449528,40.341995,40.88612,37.684929,12435102
2013-12-12,40.464615,40.709854,38.395401,38.625313,35.601131,20512123
2013-12-13,38.18848,38.464375,37.307148,38.035206,35.057228,19751889
2013-12-16,38.035206,40.234703,37.567715,39.652256,36.547668,27573612
2013-12-17,40.112083,40.43396,38.962521,39.284397,36.208614,11418178
2013-12-18,39.100468,40.602562,39.100468,39.552628,36.455845,19639039
2013-12-19,39.851517,40.242367,38.564003,39.000839,35.947262,12775862
2013-12-20,38.625313,39.9818,38.502693,39.774876,36.660694,7402835
2013-12-23,39.86684,42.196625,39.790203,41.614178,38.355988,20835092
2013-12-24,41.828762,42.288589,40.487606,41.154354,37.932163,9344103
2013-12-26,41.230991,41.78278,40.855465,41.353607,38.11581,8293841
2013-12-27,41.644833,42.22728,41.384266,41.767452,38.497265,5671281
2013-12-30,41.951382,41.982037,40.502934,40.809483,37.614296,5612941
2013-12-31,40.93977,41.047058,39.912827,40.234703,37.084511,6290260
2014-01-01,40.43396,41.368938,40.204048,41.192673,37.967484,7564701
2014-01-02,40.464615,41.192673,38.824574,39.138786,36.074406,17188171
2014-01-03,38.778587,39.246078,37.47575,38.065861,35.085484,11525782
2014-01-06,37.996887,39.069813,37.506405,38.632977,35.608196,10660990
2014-01-07,38.832237,39.069813,36.939289,37.0849,34.181332,11002957
2014-01-08,37.184528,37.383785,36.372169,36.809006,33.927029,11164732
2014-01-09,36.946953,38.119507,36.786015,37.636688,34.689915,10507045
2014-01-10,37.644356,37.897259,36.525448,36.931625,34.040054,5704881
2014-01-13,36.655731,37.437431,35.690098,36.06562,33.241852,7177827
2014-01-14,35.575142,37.705666,35.444859,37.437431,34.506256,11475891
2014-01-15,37.705666,38.609985,37.192192,38.18848,35.198509,8902244
2014-01-16,38.380074,38.770927,37.874268,38.111843,35.127869,6186316
2014-01-17,38.265118,38.272781,36.494789,36.763023,33.884647,8975739
2014-01-20,36.946953,38.265118,36.479462,37.812958,34.852379,8891975
2014-01-21,38.219135,38.395401,37.276493,37.85894,34.894768,5481746
2014-01-22,37.889595,37.927914,37.123219,37.698002,34.746422,4602079
2014-01-23,37.399113,39.652256,37.092564,39.445335,36.356949,23046789
2014-01-24,39.544964,40.234703,38.058197,38.288109,35.290329,15586221
2014-01-27,37.73632,37.751644,36.218895,36.333851,33.489086,8768504
2014-01-28,36.939289,37.368458,36.172913,36.770683,33.891712,7477243
2014-01-29,36.939289,39.391689,36.939289,39.000839,35.947262,13952648
2014-01-30,37.713329,38.663631,36.356842,36.793678,33.91291,11247296
2014-01-31,36.923962,37.705666,35.138306,36.609749,33.743385,20725876
2014-02-03,36.556103,37.261166,35.713089,36.019638,33.199467,10780834
2014-02-04,35.67477,35.697762,34.57119,35.452522,32.676762,12381675
2014-02-05,35.253262,36.24955,34.946712,35.306911,32.542542,10903926
2014-02-06,35.460182,36.088612,34.410252,34.686146,31.97039,11967824
2014-02-07,35.099987,35.299248,34.272305,34.594181,31.885622,12557927
2014-02-10,34.333614,35.054005,33.812477,33.981079,31.320518,9864044
2014-02-11,33.981079,34.456234,33.352654,33.866123,31.214567,10139020
2014-02-12,34.165009,34.325951,33.513592,33.720512,31.080355,16561644
2014-02-13,33.904442,34.157345,33.184052,33.375645,30.762486,14370472
2014-02-14,33.122742,33.597893,32.203091,32.984791,30.402237,8812757
2014-02-17,32.816189,33.935097,32.662914,33.743504,31.101543,9081862
2014-02-18,33.758831,35.406536,33.758831,34.908394,32.175236,21739557
2014-02-19,35.391212,37.552387,35.061668,37.406776,34.478004,39225103
2014-02-20,37.245838,38.740273,36.648067,37.583042,34.640469,32912810
2014-02-21,37.774639,38.410728,37.20752,38.257454,35.262074,19831987
2014-02-24,38.449047,39.039158,37.966232,38.265118,35.269135,13804431
2014-02-25,38.43372,38.916538,37.766975,38.219135,35.226757,12963544
2014-02-26,38.288109,38.410728,37.337803,38.058197,35.078423,11502830
2014-02-28,38.203808,39.315052,38.019878,38.970184,35.919003,11098296
2014-03-03,39.08514,40.694527,39.08514,40.449287,37.282303,17474193
2014-03-04,40.771164,41.238655,40.395641,41.031734,37.819141,13359479
2014-03-05,41.384266,41.53754,40.49527,41.070049,37.854458,10939992
2014-03-06,41.230991,42.196625,40.955093,42.051014,38.758617,10300462
2014-03-07,42.22728,47.423302,41.905399,46.457672,42.820251,38471706
2014-03-10,46.572624,49.492516,46.135792,48.549873,44.748646,35582025
2014-03-11,48.802776,49.96767,48.29697,48.787453,44.967625,25433009
2014-03-12,48.894745,49.147648,47.446293,48.02874,44.268314,16306756
2014-03-13,48.205006,49.048019,46.840858,47.361992,43.65377,15814673
2014-03-14,46.764221,49.737755,46.220093,49.086338,45.243107,23328824
2014-03-18,49.561489,50.458149,48.948391,49.507843,45.631607,17247215
2014-03-19,49.722427,50.197582,49.354568,49.668781,45.779949,12149667
2014-03-20,49.492516,49.492516,47.90612,48.182014,44.409592,15529852
2014-03-21,48.434917,50.304874,48.342953,49.97533,46.0625,19101574
2014-03-22,null,null,null,null,null,null
2014-03-24,50.120945,50.856663,49.553825,49.806728,45.907097,13104636
2014-03-25,49.76841,51.270508,49.446533,50.703388,46.733551,17504426
2014-03-26,50.948627,51.577057,50.074963,50.412167,46.465134,12981720
2014-03-27,50.504131,51.132561,50.297211,50.726379,46.754738,9714620
2014-03-28,50.87199,54.826488,50.596096,54.535267,50.265411,27232075
2014-03-31,55.033409,57.140942,54.811161,56.40522,51.988949,22901710
2014-04-01,56.711769,56.91103,53.715244,54.060116,49.827461,21972544
2014-04-02,54.389652,55.485573,54.075439,54.949108,50.646843,20047703
2014-04-03,54.99509,55.102383,53.186443,53.899174,49.679123,15944250
2014-04-04,54.136749,57.094959,53.876183,56.911026,52.455162,26807316
2014-04-07,57.163933,58.627708,56.489521,58.068256,53.521786,20483534
2014-04-09,58.390133,59.225483,57.079632,58.604721,54.016243,15543063
2014-04-10,58.849957,73.250153,58.604717,72.016289,66.377747,163256482
2014-04-11,69.127052,71.985634,66.299126,67.088493,61.835777,99345993
2014-04-15,67.41037,69.14238,62.996048,64.007668,58.996166,60823718
2014-04-16,64.375526,72.31517,64.11496,65.984909,60.818607,177391228
2014-04-17,66.674652,69.847443,66.582687,67.188126,61.927612,71473800
2014-04-21,67.747574,69.517899,67.555984,67.916176,62.598671,41899204
2014-04-22,68.36834,68.927795,66.766617,67.487007,62.203087,29997176
2014-04-23,67.824211,68.667229,65.279846,66.184166,61.002251,34164514
2014-04-24,66.184166,66.184166,66.184166,66.184166,61.002251,0
2014-04-25,66.483055,67.578972,65.992577,66.291466,61.101151,20028751
2014-04-28,66.368103,66.873909,64.084305,65.60939,60.472485,24352807
2014-04-29,65.141899,68.743866,65.141899,66.475395,61.270668,42478365
2014-04-30,66.812599,68.19207,60.65094,64.045982,59.031483,44620801
2014-05-02,64.927315,66.260803,63.800743,64.490479,59.441181,22671901
2014-05-05,64.83535,67.134476,63.16465,65.333496,60.218193,34969492
2014-05-06,65.984909,66.873909,65.195549,66.291466,61.101151,20698162
2014-05-07,66.582687,66.766617,65.164894,65.517426,60.387718,15131718
2014-05-08,65.984909,66.191833,64.406181,64.812363,59.737858,12713216
2014-05-09,65.003952,67.594299,65.003952,66.237816,61.051697,42148638
2014-05-12,66.942879,68.406654,65.402466,65.931267,60.769161,31488913
2014-05-13,67.019516,74.637291,66.889236,73.342117,67.599762,129033563
2014-05-14,73.878578,79.319839,73.572029,76.353966,70.375809,112519539
2014-05-15,76.936417,78.783379,75.947792,76.721832,70.714867,39984059
2014-05-16,83.534904,89.665909,79.480782,81.189796,74.833023,124774351
2014-05-19,83.534904,85.742065,82.002159,82.845169,76.35878,48309966
2014-05-20,83.918091,84.132683,81.097832,81.718597,75.320427,19135468
2014-05-21,81.917854,81.925514,77.871391,78.997963,72.812798,28986927
2014-05-22,79.672379,80.109207,76.652855,76.905762,70.884399,34579057
2014-05-23,77.097351,79.01329,76.660522,77.886719,71.788559,24369261
2014-05-26,78.783379,81.312416,68.797508,74.94384,69.076096,45272036
2014-05-27,74.507004,74.859535,69.92408,72.736679,67.041748,25778962
2014-05-28,72.008621,74.759911,71.778709,73.012573,67.296036,17169244
2014-05-29,72.36882,73.709976,68.720871,69.249672,63.827755,22030870
2014-05-30,69.01976,75.028137,68.973778,73.403427,67.656288,38181345
2014-06-02,74.338402,74.798225,72.591064,73.725304,67.952957,17431727
2014-06-03,73.618011,76.392288,73.112206,73.970543,68.179001,39369901
2014-06-04,73.602684,76.928749,73.602684,76.262009,70.291054,25091701
2014-06-05,76.6222,77.327271,75.150764,76.353973,70.375816,20274720
2014-06-06,76.974731,77.940369,76.200691,77.526527,71.456573,18955491
2014-06-09,78.017006,78.829361,77.051369,77.587837,71.513077,15199909
2014-06-10,77.710457,77.871391,74.721588,76.009102,70.057945,10566311
2014-06-11,76.009102,77.618492,74.070175,74.729256,68.878311,17285473
2014-06-12,74.077835,75.411331,73.434082,74.982155,69.111397,10587325
2014-06-13,74.583641,77.710457,70.544846,72.023949,66.384819,32283947
2014-06-16,71.579453,73.096878,69.188362,72.744339,67.048798,17994858
2014-06-17,72.353493,74.338402,71.318886,74.031853,68.235504,15877371
2014-06-18,74.185127,75.947792,72.43779,73.579689,67.818748,18813510
2014-06-19,73.564362,74.338402,70.307266,70.606155,65.078033,19045649
2014-06-20,70.659805,70.81308,68.513954,68.828163,63.43924,18983369
2014-06-23,69.20369,70.353249,69.035088,69.586876,64.13855,13348884
2014-06-24,69.962402,71.847687,69.947075,71.188599,65.614876,14149979
2014-06-25,71.272903,71.732727,70.69046,70.905045,65.353523,6297469
2014-06-26,71.127289,71.257576,68.713211,69.012093,63.608776,9215158
